from_node,to_node,HydroID,NextDownID,DrainID,COMID,Shape_Leng,Tot_Drain_,LENGTH_GEO,order_
3530,3561,9003246,9003247,1822,9003246,42193.33289150000,366674061.24300000000,41.63315106630,1
3561,3413,9003247,9003111,1825,9003247,17026.19238510000,1852309778.60000000000,16.77099394990,3
3562,3434,9003248,9003137,2139,9003248,18113.31853410000,449324211.24500000000,17.86134606420,2
3567,3548,9003253,9003238,2141,9003253,1718.03555167000,70887993.41560000000,1.69477614791,1
3563,3562,9003256,9003248,2140,9003256,8165.15999248000,95159821.61270000000,8.05682285389,1
3585,3559,9003269,9003245,2143,9003269,1502.60532594000,189319422.05400000000,1.47938815627,2
3520,3585,9003270,9003269,2134,9003270,13293.09404620000,107028754.75400000000,13.11440492400,1
3592,3585,9003284,9003269,2144,9003284,5477.75117217000,81794772.13400000000,5.40411733754,1
3615,3392,9003300,9003091,1830,9003300,18608.14141440000,60212747448.50000000000,18.30985755780,5
3633,3615,9003315,9003300,1831,9003315,2128.18270625000,106088487.49400000000,2.10023252483,1
3634,3559,9003316,9003245,2146,9003316,4146.97277422000,133412560535.00000000000,4.07678293448,5
3648,3561,9003331,9003247,1833,9003331,7597.27266380000,1407086819.50000000000,7.48791931482,3
3649,3548,9003332,9003238,2148,9003332,6740.82946759000,2608491978.98000000000,6.62983675572,3
3652,3656,9003339,9003340,1834,9003339,1184.22790715000,74841872.91270000000,1.17030423163,1
3656,3648,9003340,9003331,1837,9003340,1294.40116091000,1202916959.67000000000,1.27757319286,3
3657,3463,9003342,9003161,1838,9003342,20056.29057770000,6964780707.06000000000,19.75523617670,4
3658,3562,9003344,9003248,2149,9003344,8831.43457804000,194513311.16100000000,8.70229228091,1
3646,3634,9003368,9003316,2147,9003368,27632.53944250000,134187861.84700000000,27.26208521240,1
3538,3686,9003374,9003458,1823,9003374,17931.91627460000,170718694.45700000000,17.67780325640,1
3461,3686,9003375,9003458,1813,9003375,22153.72553850000,148985826.56800000000,21.82296477660,1
3689,3634,9003378,9003316,2150,9003378,4577.31526679000,133255736955.00000000000,4.49972238170,5
3697,3383,9003386,9003083,1844,9003386,32133.55558880000,255199153.38300000000,31.65997651140,1
3711,3689,9003393,9003378,2153,9003393,7057.26555543000,93797088.47810000000,6.96635859033,1
3713,3657,9003396,9003342,1848,9003396,9233.06593849000,1355420833.35000000000,9.10927421075,3
3714,3615,9003397,9003300,1849,9003397,8100.55725636000,59996395712.20000000000,7.97359716347,5
3700,3726,9003408,9003409,1845,9003408,3815.95259569000,90937540.94830000000,3.76350241598,1
3726,3656,9003409,9003340,1853,9003409,13609.77850350000,1126944222.61000000000,13.43646393970,3
3765,3648,9003442,9003331,1858,9003442,10962.87683760000,146812993.94100000000,10.80239196620,1
3772,3713,9003448,9003396,1860,9003448,9138.29267206000,841091747.41300000000,9.00755366130,2
3686,3781,9003458,9003476,1841,9003458,11711.23331920000,396014564.74400000000,11.54775896530,2
3782,3713,9003459,9003396,1862,9003459,17841.54914290000,478117473.69900000000,17.61792703750,2
3748,3782,9003460,9003459,1856,9003460,4554.70048696000,126162338.04200000000,4.49512267485,1
3781,3726,9003476,9003409,1861,9003476,16885.61721070000,985695397.95300000000,16.66400421370,3
3797,3782,9003477,9003459,1864,9003477,1318.89635341000,300254906.54900000000,1.30081436711,2
3816,3714,9003495,9003397,1866,9003495,11146.04711010000,59560521507.80000000000,10.98626595900,5
3814,3797,9003496,9003477,1865,9003496,14006.15079330000,135726777.57700000000,13.84504386090,1
3718,3816,9003498,9003495,1850,9003498,13431.91713440000,154139466.49500000000,13.24636023160,1
3819,3411,9003499,9003156,2162,9003499,54765.10388070000,313759658.72100000000,54.00281856000,1
3827,3714,9003508,9003397,1867,9003508,12673.07256770000,416258086.22000000000,12.49297957750,2
3831,3772,9003512,9003448,1869,9003512,10075.27170320000,463091280.81600000000,9.94569123697,2
3832,3827,9003514,9003508,1870,9003514,421.85180000200,111496745.49800000000,0.41473999564,1
3844,3827,9003526,9003508,1871,9003526,11253.62064290000,206750404.82700000000,11.11288305210,1
3766,3847,9003528,9003532,1859,9003528,8007.77295045000,133925602.50000000000,7.88983314459,1
3847,3781,9003532,9003476,1872,9003532,15243.50575670000,501222526.75100000000,15.04679765390,2
3856,3689,9003537,9003378,2168,9003537,14185.48366640000,133116760424.00000000000,13.96416633640,5
3835,3862,9003540,9003541,2165,9003540,3812.30230571000,80076670.85310000000,3.76104384827,1
3862,3856,9003541,9003537,2169,9003541,1318.81304657000,132729399010.00000000000,1.30089321251,5
3871,3649,9003548,9003332,2171,9003548,19603.27199800000,2030909708.27000000000,19.29428249100,3
3867,3871,9003551,9003548,2170,9003551,10599.06243020000,142907301.95200000000,10.47287531680,1
3877,3797,9003559,9003477,1875,9003559,14627.92881520000,148273972.82200000000,14.43519410260,1
3879,3449,9003562,9003151,2172,9003562,63714.34540790000,484782396.38300000000,62.84016659700,1
3716,3856,9003563,9003537,2155,9003563,35489.77987370000,248490852.98000000000,35.01660315950,1
3884,3816,9003571,9003495,1877,9003571,19710.13929190000,59297188666.20000000000,19.47286820120,5
3897,3862,9003581,9003541,2175,9003581,2967.88979265000,132645652739.00000000000,2.92195288225,5
3921,3897,9003615,9003581,2177,9003615,9934.04202005000,134456339.69600000000,9.80727670964,1
3923,3916,9003620,9003630,1879,9003620,13775.28482590000,124122220.86000000000,13.59013514710,1
3916,3946,9003630,9003631,1878,9003630,4050.22973552000,351377984.89100000000,3.99695604286,2
3946,3657,9003631,9003342,1881,9003631,36877.68163820000,5482063791.39000000000,36.37243012930,3
3967,3831,9003649,9003512,1883,9003649,14134.26755170000,134893398.52500000000,13.93033783570,1
3994,3884,9003677,9003571,1884,9003677,11913.83071830000,57529269853.10000000000,11.74796224410,5
4001,3847,9003684,9003532,1885,9003684,15629.07729410000,181110410.46300000000,15.40390556800,1
4005,3831,9003690,9003512,1886,9003690,19919.59539170000,268131106.55600000000,19.63563369180,1
4006,3649,9003691,9003332,2180,9003691,59022.67207340000,503975819.97200000000,58.23455421580,1
4007,3897,9003692,9003581,2181,9003692,9771.67638025000,132508683411.00000000000,9.62714641178,5
3886,4024,9003705,9003715,2173,9003705,24606.29364230000,164921313.24000000000,24.28401247050,1
4014,4034,9003713,9003753,2182,9003713,22442.75208880000,183487094.70200000000,22.16694082290,1
4035,3994,9003714,9003677,1888,9003714,11362.65483990000,162638254.74400000000,11.21360431960,1
4024,4007,9003715,9003692,2183,9003715,21072.03057680000,615446173.45700000000,20.80382930960,2
4013,3916,9003724,9003630,1887,9003724,24074.55168870000,222464929.44500000000,23.77328772490,1
3962,4050,9003732,9003739,2179,9003732,17984.24081190000,159194580.56200000000,17.75432287830,1
4050,4024,9003739,9003715,2186,9003739,5907.72172044000,379743806.12900000000,5.83310654403,2
4053,3946,9003740,9003631,1890,9003740,9073.68412632000,4784243498.26000000000,8.93884051987,3
4057,4034,9003743,9003753,2188,9003743,7130.65603575000,97281468.55830000000,7.04012644134,1
4034,4068,9003753,9003754,2185,9003753,6658.81238207000,289748552.01400000000,6.57523253975,2
4068,3871,9003754,9003548,2190,9003754,16917.85320330000,1788264531.32000000000,16.66268215520,3
4076,4007,9003762,9003692,2191,9003762,7852.06290216000,131778920221.00000000000,7.74599256412,5
4077,4053,9003763,9003740,1891,9003763,2261.02640498000,92814831.24770000000,2.22547061974,1
4079,3772,9003766,9003448,1892,9003766,30863.90802410000,312142097.85800000000,30.41594040550,1
4098,4050,9003780,9003739,2193,9003780,18610.52796670000,202431497.80100000000,18.38077515460,1
4107,3994,9003786,9003677,1896,9003786,9616.52021651000,57312830836.50000000000,9.47110326736,5
4121,4053,9003800,9003740,1899,9003800,7918.52548789000,4585870226.86000000000,7.80427637961,3
4120,4121,9003802,9003800,1898,9003802,1491.80619299000,88763055.38790000000,1.47339327716,1
4092,4129,9003811,9003866,1894,9003811,5152.48000523000,88394144.11340000000,5.08278892819,1
4039,4129,9003823,9003866,1900,9003823,21186.39995610000,220620305.32300000000,20.91488618170,1
4143,4107,9003825,9003786,1902,9003825,5120.32487640000,15008026321.30000000000,5.04995626193,4
4084,4149,9003829,9003831,1893,9003829,6915.33005229000,106682031.97400000000,6.81768301914,1
4149,3884,9003831,9003571,1903,9003831,42853.24250400000,1564539181.77000000000,42.29298598800,3
4178,4149,9003856,9003831,1908,9003856,5989.17600695000,1126993449.46000000000,5.91777069801,3
4129,4178,9003866,9003856,1901,9003866,10991.18424410000,355053948.02700000000,10.85275924010,2
4186,4068,9003867,9003754,2201,9003867,10270.53936660000,1359632686.94000000000,10.11615574980,2
4196,4121,9003876,9003800,1904,9003876,7920.95025603000,4455331018.63000000000,7.81428262366,3
4201,4196,9003881,9003876,4237,9003881,1058.96639904000,103549705.64900000000,1.04547468958,1
4145,4202,9003882,9004017,2197,9003882,12801.72421220000,94900446.80080000000,12.64512214560,1
4150,4213,9003891,9003903,2198,9003891,37273.55124240000,254958694.30900000000,36.82376420830,1
4213,4186,9003903,9003867,4524,9003903,7189.60822598000,567238092.26400000000,7.09993210734,2
4230,4143,9003910,9003825,1907,9003910,13060.64709170000,175596946.78700000000,12.89770757180,1
4105,4245,9003919,9003986,1895,9003919,15811.55209150000,134333558.00100000000,15.59618657990,1
4246,4076,9003920,9003762,2203,9003920,14191.29091190000,8210382071.79000000000,13.97617100460,4
4252,4202,9003926,9004017,4525,9003926,16100.03441590000,152300315.25500000000,15.91393088680,1
4177,4251,9003930,9003945,4236,9003930,9457.83506449000,139555994.73000000000,9.33682416883,1
4260,4249,9003934,9003935,4241,9003934,2432.25939802000,75643915.46000000000,2.40483006366,1
4249,4262,9003935,9003936,4239,9003935,8114.84496572000,41936509901.90000000000,8.01622913733,4
4262,4107,9003936,9003786,1905,9003936,31958.36090070000,42232871217.10000000000,31.56334486220,4
4265,4178,9003940,9003856,4242,9003940,9902.94944227000,755764371.71000000000,9.77422000630,2
4251,4245,9003945,9003986,4240,9003945,23346.27565890000,2285581354.21000000000,23.06206046500,2
4273,4196,9003948,9003876,4243,9003948,6563.88704039000,4299260626.06000000000,6.47528324492,3
4274,4262,9003949,9003936,4244,9003949,928.91045938700,71927858.62770000000,0.91598065344,1
4245,4314,9003986,9004028,4238,9003986,7978.07049062000,2482540431.15000000000,7.87853340989,2
4316,4246,9003990,9003920,4527,9003990,9164.83116328000,7998938052.16000000000,9.05613940744,4
4156,4316,9003991,9003990,2200,9003991,22963.28107960000,251157428.64700000000,22.65644365900,1
4275,4319,9003994,9003999,4245,9003994,3878.59680164000,109223378.53300000000,3.82672682055,1
4302,4322,9003997,9003998,4246,9003997,3077.20842550000,77139663.10870000000,3.04042673744,1
4322,4273,9003998,9003948,4249,9003998,8732.01219463000,4105211253.12000000000,8.62809675380,3
4319,4251,9003999,9003945,4248,9003999,8698.59847844000,1991457435.44000000000,8.58729144811,2
4337,4143,9004014,9003825,1906,9004014,17499.01947090000,14791446351.30000000000,17.26402230620,4
4338,4265,9004015,9003940,4250,9004015,9073.06142840000,511828043.52000000000,8.96026560421,2
4339,4316,9004016,9003990,4528,9004016,1581.98887954000,7702356654.69000000000,1.56162798453,4
4202,4339,9004017,9004016,4523,9004017,19492.41124500000,304495721.32000000000,19.24012137650,2
4346,4249,9004026,9003935,4252,9004026,26672.17300620000,41794855531.30000000000,26.34587337730,4
4314,4348,9004028,9004056,4247,9004028,2768.47631137000,3223667057.38000000000,2.73285305546,3
4231,4338,9004029,9004015,4251,9004029,13322.77284560000,140229406.53700000000,13.15452830750,1
4351,4246,9004033,9003920,4529,9004033,7431.41863287000,139418275.80600000000,7.32491386023,1
4365,4322,9004053,9003998,4255,9004053,7005.18166782000,3944559028.25000000000,6.92189305860,3
4348,4365,9004056,9004053,4253,9004056,1916.66243991000,3746026881.86000000000,1.89176797389,3
4364,4375,9004062,9004063,4254,9004062,1794.32898180000,76271039.90150000000,1.77224678274,1
4375,4346,9004063,9004026,4256,9004063,6994.10172873000,690460068.23500000000,6.90772636593,2
4377,4076,9004066,9003762,2202,9004066,25743.33201130000,123446738709.00000000000,25.38140100200,5
4382,4337,9004070,9004014,4257,9004070,3396.29766738000,14492817103.80000000000,3.34518483980,4
4381,4213,9004071,9003903,4531,9004071,33766.04200630000,281138854.46800000000,33.34352592900,1
4386,4273,9004073,9003948,4259,9004073,9901.76536301000,155341367.66800000000,9.76717646912,1
4406,4339,9004089,9004016,4532,9004089,6899.90183382000,7394315653.75000000000,6.81363479001,4
4411,4406,9004092,9004089,4534,9004092,395.47515805500,510244128.49400000000,0.39042798845,2
4379,4411,9004093,9004092,4530,9004093,9915.35867080000,181706146.92200000000,9.79332282452,1
4414,4382,9004096,9004070,4262,9004096,1800.40148225000,988829555.13700000000,1.77286700498,2
4408,4337,9004098,9004014,4261,9004098,24354.62279780000,184951398.79700000000,24.05347297930,1
4421,4338,9004103,9004015,4263,9004103,10882.86204860000,270520546.45100000000,10.74113697830,2
4427,4348,9004107,9004056,4265,9004107,9751.78345272000,493749821.10900000000,9.62857824644,2
4369,4421,9004119,9004103,4264,9004119,13186.80827480000,118101478.39100000000,13.03294475880,1
4443,4414,9004125,9004096,4266,9004125,2844.91886996000,73893692.07270000000,2.80552614464,1
4276,4411,9004160,9004092,4526,9004160,46523.16105240000,327564879.38200000000,45.94915334410,1
4478,4319,9004167,9003999,4267,9004167,14851.39098090000,1835205569.29000000000,14.65182518710,2
4385,4478,9004173,9004167,4258,9004173,12562.66335590000,222135720.98700000000,12.39985254250,1
4493,4406,9004182,9004089,4538,9004182,6940.99110224000,6823921471.47000000000,6.84132027809,4
4506,4414,9004197,9004096,4268,9004197,20759.85687710000,911330078.22000000000,20.50508080570,2
4520,4377,9004211,9004066,4539,9004211,10295.23867770000,122244028120.00000000000,10.13851858240,5
4524,4421,9004216,9004103,4269,9004216,9631.57033583000,129949738.85900000000,9.50143590888,1
4531,4478,9004225,9004167,4270,9004225,4883.87142784000,1450855812.47000000000,4.81949166365,2
4541,4365,9004233,9004053,4271,9004233,14612.20373810000,150595863.40500000000,14.40689518090,1
4545,4506,9004239,9004197,4272,9004239,11156.74845840000,219719294.21300000000,11.01808843440,1
4551,4265,9004245,9003940,4273,9004245,21512.42138270000,191899539.79400000000,21.19746322760,1
4559,4186,9004256,9003867,4541,9004256,82448.48431570000,691339438.20200000000,81.43468056100,1
4409,4560,9004257,9004437,4533,9004257,17351.66174080000,149450538.09700000000,17.12457784070,1
4569,4560,9004275,9004437,4543,9004275,4957.21918237000,95271540.94560000000,4.89810801049,1
4586,4493,9004281,9004182,4547,9004281,6713.92568224000,1115073941.58000000000,6.61434900875,3
4580,4586,9004282,9004281,4545,9004282,1686.81211600000,71980710.59460000000,1.66949548442,1
4587,4427,9004284,9004107,4275,9004284,12761.94132660000,165297292.30400000000,12.58190143430,1
4590,4493,9004286,9004182,4548,9004286,10643.19443740000,5680431280.80000000000,10.50980964460,4
4611,4586,9004300,9004281,4551,9004300,3912.24830575000,1011536087.38000000000,3.86761828995,3
4584,4609,9004302,9004303,4546,9004302,10273.62682390000,112137566.83500000000,10.15517031610,1
4609,4611,9004303,9004300,4549,9004303,7933.45870866000,884279032.50600000000,7.84966727548,3
4620,4520,9004309,9004211,4552,9004309,16262.94628560000,1426744435.53000000000,16.04503433510,3
4570,4622,9004310,9004326,4544,9004310,6619.20047125000,89793660.89540000000,6.53918877736,1
4610,4622,9004311,9004326,4550,9004311,3873.02443363000,129447542.87600000000,3.83036361214,1
4628,4620,9004317,9004309,4554,9004317,646.77751097100,72797336.79240000000,0.63705432168,1
4629,4609,9004318,9004303,4555,9004318,2325.52110093000,721237606.10200000000,2.29775265934,3
4631,4314,9004322,9004028,4277,9004322,38645.62922600000,716412051.94000000000,38.15503953760,2
4622,4629,9004326,9004318,4553,9004326,8632.33450503000,242267129.07600000000,8.53913965140,2
4575,4637,9004328,9004448,4274,9004328,4852.00759176000,91703540.37970000000,4.78236270281,1
4668,4520,9004355,9004211,4558,9004355,10258.76117490000,120770274475.00000000000,10.10633393950,5
4685,4611,9004378,9004300,4560,9004378,13497.29710900000,116703660.79700000000,13.33488940620,1
4689,4631,9004382,9004322,4280,9004382,6045.07505789000,99257769.91030000000,5.97182223710,1
4706,4382,9004400,9004070,4281,9004400,27254.61450290000,13470125464.70000000000,26.88375076740,4
4606,4706,9004401,9004400,4276,9004401,11131.43655930000,94424210.51640000000,10.99882326360,1
4702,4716,9004411,9004455,4562,9004411,1116.64836850000,71081264.19340000000,1.10072277781,1
4717,4531,9004412,9004225,4282,9004412,18245.08353720000,165265385.74600000000,18.01650736820,1
4721,4375,9004417,9004063,4283,9004417,41096.80768910000,593318414.94700000000,40.58875481310,2
4724,4637,9004418,9004448,4284,9004418,11510.60580930000,166511275.66000000000,11.36850729230,1
4640,4734,9004429,9004452,4279,9004429,6392.45498405000,113675677.20100000000,6.30571302924,1
4560,4743,9004437,9004449,4542,9004437,15430.90579490000,283650811.47100000000,15.22859800320,2
4746,4721,9004439,9004417,4288,9004439,1489.27561561000,74441774.27700000000,1.46651927000,1
4735,4346,9004443,9004026,4286,9004443,36668.87770890000,40828947987.30000000000,36.17327575850,4
4669,4743,9004444,9004449,4559,9004444,13786.55555450000,99126519.65510000000,13.62805209390,1
4637,4734,9004448,9004452,4278,9004448,22874.54858340000,413555918.43300000000,22.60842251940,2
4743,4629,9004449,9004318,4565,9004449,24192.27237590000,476451587.42600000000,23.91883355770,2
4734,4755,9004452,9004463,4285,9004452,5801.28184486000,556437131.95100000000,5.73676164891,2
4716,4377,9004455,9004066,4564,9004455,60254.55577280000,1045925027.59000000000,59.49636702420,2
4760,4706,9004456,9004400,4290,9004456,3845.69018950000,13111183641.00000000000,3.79008222009,4
4755,4760,9004463,9004456,4289,9004463,2432.82977132000,864211958.20500000000,2.40534484791,2
4769,4590,9004464,9004286,4569,9004464,19230.97863460000,546127578.00600000000,18.98809559550,2
4775,4427,9004469,9004107,4291,9004469,30180.89075940000,304836501.05300000000,29.78308857210,2
4781,4506,9004473,9004197,4292,9004473,36454.29321380000,552288556.13900000000,36.00019174670,2
4806,4760,9004493,9004456,4293,9004493,2985.70348806000,12185154117.40000000000,2.94451219366,4
4756,4808,9004496,9004497,4566,9004496,3889.89336903000,79807833.55960000000,3.83792218443,1
4808,4716,9004497,9004455,4571,9004497,17692.23500950000,625702392.49400000000,17.49600745770,2
4816,4631,9004506,9004322,4294,9004506,13788.31780870000,173519193.09600000000,13.60547946600,1
4820,4781,9004509,9004473,4295,9004509,2434.45577829000,88676961.98420000000,2.40250262644,1
4826,4769,9004515,9004464,4573,9004515,9458.22950365000,109535237.13700000000,9.34865465371,1
4833,4775,9004521,9004469,4297,9004521,3632.46050619000,112921751.71700000000,3.58402106219,1
4832,4781,9004522,9004473,4296,9004522,11515.22877190000,149048335.63200000000,11.37544002220,1
4762,4836,9004528,9004651,4568,9004528,5303.06489535000,113658440.42600000000,5.23231735463,1
4840,4775,9004533,9004469,4298,9004533,9880.47554253000,88437435.67810000000,9.76225344740,1
4817,4841,9004534,9004600,4572,9004534,1868.23061137000,88349023.21160000000,1.84357926176,1
4859,4590,9004553,9004286,4576,9004553,17554.56345840000,5104126702.46000000000,17.30134978570,4
4665,4865,9004561,9004648,4557,9004561,18286.74159160000,110716185.95000000000,18.04968712380,1
4761,4865,9004562,9004648,4567,9004562,12928.33298020000,118684749.88300000000,12.77660489770,1
4782,4875,9004571,9004572,4570,9004571,7882.21713788000,137485169.31900000000,7.78350558028,1
4875,4808,9004572,9004497,4578,9004572,8796.31907134000,360148745.73400000000,8.69582951392,2
4883,4836,9004578,9004651,4580,9004578,6420.06860018000,90895320.49900000000,6.34626211870,1
4885,4531,9004580,9004225,4300,9004580,26470.76460460000,1212802964.46000000000,26.11647461970,2
4890,4882,9004587,9004596,4301,9004587,1305.70397931000,77600299.60820000000,1.29041924357,1
4882,4806,9004596,9004493,4299,9004596,9551.32422140000,555236909.80300000000,9.43978527673,2
4841,4898,9004600,9004601,4575,9004600,19095.81428560000,517839820.59200000000,18.87778942820,2
4898,4620,9004601,9004309,4581,9004601,18734.09558270000,1246160763.56000000000,18.47140096970,3
4878,4769,9004607,9004464,4579,9004607,36627.54382500000,360920723.88900000000,36.21715383880,1
4915,4735,9004614,9004443,4302,9004614,14616.30803620000,40320798370.90000000000,14.42158329040,4
4922,4806,9004623,9004493,4303,9004623,7487.94189320000,11622440191.70000000000,7.38520017519,4
4938,4808,9004641,9004497,4582,9004641,9148.69884100000,101986758.04700000000,9.02286170010,1
4865,4944,9004648,9004840,4577,9004648,6620.97821484000,254790909.46500000000,6.53309449103,2
4836,4944,9004651,9004840,4574,9004651,31730.41044360000,455748885.81400000000,31.37508408250,2
4943,4755,9004662,9004463,4304,9004662,29248.19103660000,304014464.60800000000,28.88824547100,1
4965,4882,9004670,9004596,4306,9004670,20144.25763230000,453601063.56100000000,19.90658735870,2
4968,4721,9004674,9004417,4307,9004674,20939.38429430000,149200864.18600000000,20.67008718440,1
4973,4735,9004680,9004443,4308,9004680,23792.27945300000,190322968.91300000000,23.49941260270,1
4983,4922,9004688,9004623,4309,9004688,5949.53131731000,11411955787.50000000000,5.86745033797,4
4948,4992,9004698,9004699,4305,9004698,7211.49724676000,94768217.03130000000,7.12352591418,1
4992,4915,9004699,9004614,4310,9004699,10406.80644120000,39971977941.40000000000,10.27816148750,4
4995,4875,9004703,9004572,4586,9004703,12728.78326620000,193694846.14300000000,12.57009009640,1
4997,4859,9004708,9004553,4587,9004708,14058.37448350000,178471443.11700000000,13.87184251810,1
5006,4898,9004713,9004601,4588,9004713,12160.10722290000,635556908.12900000000,12.00442482670,2
5009,4992,9004715,9004699,4311,9004715,2696.92151659000,39812181309.70000000000,2.66644208684,4
5023,4965,9004731,9004670,4313,9004731,5281.74461663000,91543840.20790000000,5.20850825091,1
5032,5009,9004739,9004715,4314,9004739,1539.28903788000,38763365253.20000000000,1.51845822994,4
5049,4965,9004767,9004670,4316,9004767,17370.47071560000,186696762.54700000000,17.16962939550,1
5043,5067,9004778,9005018,4315,9004778,2355.65386378000,74797487.47460000000,2.32379332131,1
4738,5067,9004779,9005018,4287,9004779,31006.02376900000,340465634.04900000000,30.60012477060,1
5094,4915,9004806,9004614,4318,9004806,17511.97420320000,223033260.48500000000,17.28775711500,1
5115,4668,9004826,9004355,4595,9004826,32891.85549000000,119667734479.00000000000,32.44691049040,5
5120,4922,9004832,9004623,4319,9004832,22696.76052390000,190304789.21300000000,22.41903897180,1
5114,5123,9004838,9004846,4594,9004838,15873.55372190000,108366516.44500000000,15.70359805540,1
5126,4859,9004839,9004553,4597,9004839,37846.35626580000,4779941983.68000000000,37.40483627340,4
4944,5126,9004840,9004839,4583,9004840,43728.29131550000,946215490.17700000000,43.22548622100,3
5134,4668,9004845,9004355,4598,9004845,37621.14965370000,1060924086.72000000000,37.12015101110,3
5123,5134,9004846,9004845,4596,9004846,9382.90961837000,285741832.81900000000,9.27905073462,2
5143,5123,9004854,9004846,4599,9004854,6627.14099209000,147002604.68200000000,6.55610686623,1
5174,5009,9004879,9004715,4321,9004879,24057.42442580000,1040351693.86000000000,23.77896608770,2
5179,4983,9004882,9004688,4323,9004882,19798.82790300000,8768151948.10000000000,19.55434502630,4
5057,5181,9004883,9004977,4591,9004883,19594.15721700000,193150325.82400000000,19.35066617730,1
5180,5181,9004884,9004977,4600,9004884,383.16861172000,69625067.20060000000,0.37926949897,1
5185,5174,9004890,9004879,4324,9004890,8588.10132451000,817358059.21000000000,8.49731642937,2
5189,4841,9004893,9004600,4602,9004893,43805.61317340000,349515444.18200000000,43.29408947830,1
5110,5190,9004894,9004998,4593,9004894,7153.01873004000,114580839.81900000000,7.06467231198,1
5155,5191,9004895,9004902,4320,9004895,5254.15428764000,118964092.32400000000,5.19802980863,1
5191,5179,9004902,9004882,4325,9004902,4452.27070900000,8569907306.55000000000,4.40568949390,4
5199,5006,9004903,9004713,4604,9004903,40153.58633320000,330838039.12200000000,39.68947263100,1
5204,5174,9004908,9004879,4327,9004908,1547.64620455000,78670265.92140000000,1.52656534492,1
5178,5194,9004914,9004923,4322,9004914,4309.27320007000,101438071.88700000000,4.26184743194,1
5206,5032,9004915,9004739,4328,9004915,14150.16222970000,219182374.64500000000,13.97012299950,1
5210,5115,9004916,9004826,4605,9004916,14137.56963580000,154448489.06000000000,13.97474356820,1
5211,5115,9004917,9004826,4606,9004917,6207.93623339000,119388288640.00000000000,6.12226961517,5
5214,4885,9004919,9004580,4329,9004919,30705.72612300000,783537774.43900000000,30.32422384010,2
5194,5185,9004923,9004890,4326,9004923,9188.38877240000,425761808.83400000000,9.08866790435,2
5224,5179,9004929,9004882,4331,9004929,2712.41462760000,73056624.62490000000,2.67646345101,1
5225,5190,9004931,9004998,4607,9004931,11962.96214260000,148764947.42800000000,11.84734148470,1
5230,4983,9004934,9004688,4332,9004934,19521.50113080000,2623157202.30000000000,19.27000607000,3
5235,5126,9004941,9004839,4609,9004941,12763.30952100000,3640865255.53000000000,12.61512418890,4
5228,5235,9004942,9004941,4608,9004942,27003.80822990000,226786518.72300000000,26.70412477290,1
5252,4885,9004958,9004580,4333,9004958,32262.31961030000,268892349.29300000000,31.84798364320,1
5260,5032,9004963,9004739,4335,9004963,16841.20732330000,38534277641.00000000000,16.61957440420,4
5261,5230,9004964,9004934,4336,9004964,3668.80230479000,2130620540.13000000000,3.62622123399,3
5218,5261,9004965,9004964,4330,9004965,6018.87149961000,82005235.25400000000,5.95149583795,1
5264,5191,9004968,9004902,4337,9004968,6726.49627608000,8434061861.85000000000,6.64643729244,4
5272,5214,9004976,9004919,4339,9004976,4323.40460299000,87638523.40470000000,4.26764428726,1
5181,5273,9004977,9005149,4601,9004977,6399.19009569000,301607094.70400000000,6.31786897155,2
5280,5261,9004982,9004964,4340,9004982,1442.23814087000,2035934944.21000000000,1.42571307757,3
5285,5006,9004992,9004713,4612,9004992,35920.59398910000,213425031.47400000000,35.51040578690,1
5289,5235,9004995,9004941,4613,9004995,5040.85835108000,3345719538.80000000000,4.98228631271,4
5190,5273,9004998,9005149,4603,9004998,17684.87321910000,358260241.42900000000,17.49525499880,2
5298,5280,9005006,9004982,4341,9005006,5193.54024227000,1188960087.03000000000,5.13668101961,2
5303,5185,9005012,9004890,4342,9005012,44030.61219760000,353483201.50100000000,43.50838355800,1
5067,5310,9005018,9005047,4317,9005018,25333.03647090000,600825607.41300000000,25.01469381940,2
5313,5260,9005022,9004963,4344,9005022,4047.64928826000,38388718784.60000000000,3.99594115869,4
5315,5194,9005025,9004923,4345,9005025,8046.47215856000,235401473.88300000000,7.93912835726,2
5255,5316,9005026,9005096,4334,9005026,11493.69135190000,158754105.62900000000,11.36745388100,1
5326,5313,9005035,9005022,4347,9005035,516.46865809300,112124575.92800000000,0.50986348339,1
5268,5310,9005037,9005047,4338,9005037,14955.66191920000,213284723.67400000000,14.79356165280,1
5331,5315,9005041,9005025,4348,9005041,3420.33934637000,101381887.86100000000,3.38304213511,1
5333,5211,9005044,9004917,4614,9005044,7725.21692426000,115431452344.00000000000,7.61896335626,5
5334,5333,9005045,9005044,4615,9005045,231.91560000000,75288733.23610000000,0.22998706011,1
5310,5336,9005047,9005094,4343,9005047,2486.80093227000,820627638.84200000000,2.46037313686,2
5353,5336,9005065,9005094,4350,9005065,1190.39493081000,70092634.80280000000,1.17401984074,1
5357,5260,9005069,9004963,4351,9005069,6461.58340206000,84245144.42350000000,6.37735842940,1
5364,5358,9005076,9005077,4618,9005076,949.10065798800,71885902.19140000000,0.93842722649,1
5358,5289,9005077,9004995,4617,9005077,10546.67169930000,3172732914.59000000000,10.43053523580,4
5370,5350,9005080,9005090,4620,9005080,2142.98112368000,74444600.47530000000,2.11683230306,1
